,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
45,1537,0909281110,070,RL,100.0,9670.0,Pave,2,HLS,1,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3,4,4,5,210.0,6,0.0,398.0,608.0,GasA,3,Y,1,983.0,890.0,0.0,1873.0,0.0,0.0,1.0,1.0,4.0,1.0,3,9.0,8,2.0,2,Detchd,1935.0,1,2.0,786.0,4,3,1,0.0,0.0,207.0,0.0,0.0,0.0,5,NA,0.0,6,2008,WD ,257076.0
46,905,0909101140,050,RL,60.0,10998.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,5,408.0,3,420.0,156.0,984.0,GasA,1,Y,1,984.0,620.0,0.0,1604.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,6,Detchd,1977.0,3,2.0,660.0,3,3,1,0.0,68.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,117000.0
47,1532,0909275050,070,RL,60.0,7200.0,Pave,1,HLS,1,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,4,BrkTil,2,3,4,6,0.0,6,0.0,776.0,776.0,GasA,3,Y,1,851.0,651.0,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,3,6.0,8,1.0,2,Attchd,1931.0,2,1.0,270.0,3,3,2,0.0,0.0,112.0,0.0,0.0,0.0,5,NA,0.0,2,2008,WD ,149000.0
48,132,0534475100,020,RL,80.0,9920.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,4,4,354.0,5,290.0,412.0,1056.0,GasA,3,Y,1,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,1954.0,2,1.0,280.0,3,3,1,0.0,0.0,164.0,0.0,0.0,0.0,5,NA,0.0,2,2010,WD ,128000.0
49,1078,0528188090,160,RL,36.0,2448.0,Pave,1,Lvl,1,Inside,1,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,2,3,PConc,2,3,4,6,0.0,6,0.0,764.0,764.0,GasA,1,Y,1,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,2,6.0,8,0.0,6,BuiltIn,2003.0,2,2.0,474.0,3,3,1,0.0,27.0,0.0,0.0,0.0,0.0,5,NA,0.0,10,2008,WD ,155000.0
50,2511,0533221080,160,FV,69.05520046484602,2998.0,Pave,1,Lvl,1,Inside,1,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,2,3,PConc,2,3,4,1,353.0,6,0.0,403.0,756.0,GasA,1,Y,1,768.0,756.0,0.0,1524.0,0.0,0.0,2.0,1.0,2.0,1.0,2,4.0,8,0.0,6,Detchd,2000.0,3,2.0,440.0,3,3,1,0.0,32.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,166000.0
51,912,0909250220,050,RL,65.0,7804.0,Pave,1,Lvl,1,Inside,1,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,4,3,622.0,6,0.0,500.0,1122.0,GasA,3,Y,1,1328.0,653.0,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,2,7.0,6,2.0,3,Detchd,1981.0,3,2.0,576.0,3,3,1,431.0,44.0,0.0,0.0,0.0,0.0,5,NA,0.0,12,2009,WD ,135000.0
52,2351,0527356020,060,RL,80.0,16692.0,Pave,2,Lvl,1,Inside,1,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,2,3,4,3,790.0,5,469.0,133.0,1392.0,GasA,3,Y,1,1392.0,1392.0,0.0,2784.0,1.0,0.0,3.0,1.0,5.0,1.0,2,12.0,8,2.0,3,Attchd,1978.0,2,2.0,564.0,3,3,1,0.0,112.0,0.0,0.0,440.0,519.0,4,TenC,2000.0,7,2006,WD ,250000.0
53,330,0923226250,160,RM,21.0,1476.0,Pave,1,Lvl,1,Inside,1,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,4,1,176.0,6,0.0,370.0,546.0,GasA,1,Y,1,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,3,5.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,1,200.0,26.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2010,WD ,76000.0
54,2586,0535305120,020,RL,75.0,10170.0,Pave,1,Lvl,1,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,4,6,0.0,6,0.0,216.0,216.0,GasA,3,Y,1,1575.0,0.0,0.0,1575.0,0.0,0.0,1.0,1.0,2.0,1.0,2,5.0,8,1.0,2,Attchd,1951.0,3,2.0,400.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,155000.0
55,224,0905106140,060,RL,80.0,9364.0,Pave,1,Lvl,1,Corner,1,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,4,2,371.0,6,0.0,292.0,663.0,GasA,3,Y,1,663.0,689.0,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,3,7.0,8,0.0,6,Attchd,1969.0,1,1.0,299.0,3,3,1,379.0,36.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2010,WD ,158000.0
56,98,0533212020,160,FV,24.0,2544.0,Pave,1,Lvl,1,Inside,1,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,PConc,2,3,4,1,368.0,2,42.0,190.0,600.0,GasA,1,Y,1,600.0,600.0,0.0,1200.0,1.0,0.0,2.0,1.0,2.0,1.0,2,4.0,8,0.0,6,Detchd,2004.0,2,2.0,480.0,3,3,1,0.0,172.0,0.0,0.0,0.0,0.0,5,NA,0.0,2,2010,WD ,149500.0
57,2565,0534479300,020,RL,82.0,9888.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,4,3,486.0,6,0.0,450.0,936.0,GasA,3,Y,2,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,8,0.0,6,Attchd,1954.0,3,1.0,240.0,3,3,1,0.0,0.0,160.0,0.0,0.0,0.0,5,NA,0.0,3,2006,WD ,121000.0
58,1934,0535304170,020,RL,68.0,7942.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,4,85.0,2,955.0,0.0,1040.0,GasA,3,Y,3,1040.0,0.0,0.0,1040.0,0.0,1.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,1953.0,1,1.0,293.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,136000.0
59,997,0527107010,060,RL,69.05520046484602,15038.0,Pave,3,Lvl,1,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,2,3,4,4,138.0,6,0.0,778.0,916.0,GasA,2,Y,1,916.0,720.0,0.0,1636.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,Attchd,1996.0,1,2.0,386.0,3,3,1,168.0,84.0,0.0,0.0,0.0,0.0,5,NA,0.0,11,2008,WD ,173000.0
60,64,0528382020,060,RL,92.0,11764.0,Pave,2,Lvl,1,CulDSac,1,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,2,3,PConc,2,3,4,1,524.0,6,0.0,628.0,1152.0,GasA,1,Y,1,1164.0,1106.0,0.0,2270.0,0.0,0.0,2.0,1.0,4.0,1.0,2,9.0,8,1.0,2,Attchd,1999.0,1,3.0,671.0,3,3,1,132.0,57.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2010,WD ,290000.0
61,1799,0528458130,060,FV,75.0,9000.0,Pave,1,Lvl,1,Inside,1,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,PConc,2,3,2,1,64.0,6,0.0,1120.0,1184.0,GasA,1,Y,1,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,4.0,1.0,1,11.0,8,1.0,2,BuiltIn,2007.0,1,2.0,550.0,3,3,1,208.0,364.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2007,New,303477.0
62,230,0905109170,020,RL,69.05520046484602,20062.0,Pave,2,Low,1,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,3,1,2,1092.0,6,0.0,328.0,1420.0,GasA,2,Y,1,1483.0,0.0,0.0,1483.0,1.0,0.0,1.0,1.0,1.0,1.0,3,4.0,8,2.0,3,Attchd,1977.0,2,2.0,690.0,3,3,1,496.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2010,WD ,270000.0
63,1295,0902109160,050,RM,81.0,7308.0,Pave,1,Lvl,1,Corner,1,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,4,BrkTil,3,3,4,4,360.0,6,0.0,576.0,936.0,GasA,2,N,2,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,0.0,2.0,1.0,1,6.0,8,1.0,2,Detchd,1920.0,3,1.0,225.0,4,4,3,0.0,0.0,236.0,0.0,0.0,0.0,5,NA,0.0,6,2008,WD ,122250.0
64,638,0535178120,020,RL,70.0,8750.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,4,4,172.0,5,483.0,727.0,1382.0,GasA,2,Y,2,1382.0,0.0,0.0,1382.0,0.0,1.0,1.0,0.0,3.0,1.0,2,6.0,8,0.0,6,Attchd,1955.0,3,1.0,350.0,3,3,1,280.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,153000.0
65,2278,0923202134,020,RL,70.0,8402.0,Pave,1,Lvl,1,Inside,1,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,2,3,4,2,206.0,6,0.0,914.0,1120.0,GasA,1,Y,1,1120.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,1,0.0,30.0,0.0,0.0,0.0,0.0,5,NA,0.0,12,2007,New,147000.0
66,2202,0909252150,070,RL,63.0,4000.0,Pave,1,Lvl,1,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,4,1,246.0,6,0.0,285.0,531.0,GasA,3,Y,1,567.0,531.0,0.0,1098.0,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,8,1.0,2,Detchd,1930.0,3,1.0,216.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,148500.0
67,2833,0908188150,160,RM,32.0,3363.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,2,3,PConc,2,3,4,6,0.0,6,0.0,976.0,976.0,GasA,1,Y,1,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,4,0.0,6,Detchd,2004.0,3,2.0,380.0,3,3,1,0.0,40.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2006,WD ,130000.0
68,1707,0528150040,020,RL,94.0,13615.0,Pave,2,HLS,1,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,1,3,PConc,1,3,1,6,0.0,6,0.0,1802.0,1802.0,GasA,1,Y,1,1802.0,0.0,0.0,1802.0,0.0,0.0,2.0,1.0,3.0,1.0,1,7.0,8,1.0,2,Attchd,2006.0,1,3.0,843.0,3,3,1,158.0,105.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,372000.0
69,2428,0528228565,120,RL,43.0,3013.0,Pave,1,Lvl,1,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,2,3,PConc,2,3,1,1,16.0,6,0.0,1346.0,1362.0,GasA,1,Y,1,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,2,6.0,8,1.0,2,Attchd,2005.0,1,2.0,440.0,3,3,1,142.0,20.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2006,WD ,213490.0
70,242,0905453080,020,RL,44.0,17485.0,Pave,3,Lvl,1,Inside,1,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,2,3,PConc,2,3,1,1,1346.0,6,0.0,162.0,1508.0,GasA,1,Y,1,1508.0,0.0,0.0,1508.0,1.0,0.0,1.0,0.0,1.0,1.0,2,5.0,8,2.0,3,Attchd,2009.0,2,2.0,572.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2010,Con,308030.0
71,1564,0914453045,020,RL,69.05520046484602,23730.0,Pave,3,Lvl,1,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,2,3,PConc,1,3,3,1,700.0,6,0.0,1140.0,1840.0,GasA,1,Y,1,2032.0,0.0,0.0,2032.0,1.0,0.0,3.0,0.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,1996.0,1,3.0,786.0,3,3,1,0.0,46.0,192.0,0.0,0.0,0.0,5,NA,0.0,9,2008,WD ,300000.0
72,2613,0535403150,020,RL,79.0,8910.0,Pave,1,Lvl,1,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,3,2,655.0,6,0.0,0.0,655.0,GasA,1,Y,1,1194.0,0.0,0.0,1194.0,0.0,1.0,1.0,0.0,3.0,1.0,3,6.0,8,1.0,4,BuiltIn,1954.0,1,2.0,539.0,3,3,1,0.0,0.0,192.0,0.0,0.0,0.0,5,NA,0.0,7,2006,WD ,159500.0
73,2832,0908188140,160,RM,24.0,2522.0,Pave,1,Lvl,1,Inside,1,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,2,3,PConc,2,3,4,6,0.0,6,0.0,970.0,970.0,GasA,1,Y,1,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,4,0.0,6,Detchd,2004.0,3,2.0,380.0,3,3,1,0.0,40.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2006,WD ,137500.0
74,2459,0528439030,020,RL,73.0,8688.0,Pave,1,Lvl,1,Inside,1,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,2,3,PConc,2,3,2,6,0.0,6,0.0,1616.0,1616.0,GasA,1,Y,1,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,2005.0,2,3.0,834.0,3,3,1,208.0,59.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2006,WD ,232000.0
75,1360,0903452025,030,RM,69.05520046484602,6291.0,Grvl,2,Lvl,1,Inside,1,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,2,2,BrkTil,3,3,4,6,0.0,6,0.0,768.0,768.0,GasA,3,Y,1,768.0,0.0,0.0,768.0,0.0,0.0,1.0,0.0,1.0,1.0,3,4.0,8,0.0,6,Detchd,1930.0,3,2.0,440.0,3,3,3,0.0,0.0,84.0,0.0,0.0,0.0,5,NA,0.0,7,2008,WD ,93850.0
76,2723,0905200380,030,RL,69.05520046484602,17529.0,Pave,1,Lvl,1,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,4,6,0.0,6,0.0,872.0,872.0,GasA,4,N,3,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,2.0,1.0,4,5.0,5,1.0,2,Detchd,1924.0,3,1.0,322.0,4,4,3,0.0,0.0,116.0,0.0,0.0,0.0,5,NA,0.0,4,2006,WD ,105000.0
77,1350,0903235100,030,RM,60.0,6324.0,Pave,2,Lvl,1,Inside,1,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,4,6,0.0,6,0.0,520.0,520.0,GasA,4,N,1,520.0,0.0,0.0,520.0,0.0,0.0,1.0,0.0,1.0,1.0,4,4.0,8,0.0,6,Detchd,1920.0,3,1.0,240.0,4,3,1,49.0,0.0,87.0,0.0,0.0,0.0,5,NA,0.0,5,2008,WD ,68500.0
78,136,0535106190,090,RL,80.0,11600.0,Pave,1,Lvl,1,Corner,1,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,4,4,443.0,6,0.0,662.0,1105.0,GasA,3,Y,2,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0.0,5.0,2.0,3,12.0,8,0.0,6,Detchd,1960.0,3,2.0,480.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2010,WD ,154300.0
79,2235,0910201050,050,RM,50.0,7288.0,Pave,1,Lvl,1,Inside,1,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,BrkTil,3,5,4,6,0.0,6,0.0,936.0,936.0,GasA,1,Y,1,936.0,665.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,3,0.0,0.0,0.0,176.0,0.0,0.0,5,NA,0.0,9,2007,WD ,129850.0
80,1993,0902301130,070,RM,35.0,4571.0,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,4,3,168.0,6,0.0,448.0,616.0,GasA,1,Y,1,616.0,616.0,0.0,1232.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Detchd,1920.0,3,2.0,480.0,4,4,1,280.0,0.0,143.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,114000.0
81,367,0527214050,020,RL,63.0,17423.0,Pave,2,Lvl,1,CulDSac,1,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,1,3,PConc,1,3,4,1,1904.0,6,0.0,312.0,2216.0,GasA,1,Y,1,2234.0,0.0,0.0,2234.0,1.0,0.0,2.0,0.0,1.0,1.0,1,9.0,8,1.0,2,Attchd,2009.0,1,3.0,1166.0,3,3,1,0.0,60.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,New,501837.0
82,1309,0902300215,050,RM,100.0,12665.0,Pave,2,Lvl,1,Inside,1,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,3,6,0.0,6,0.0,876.0,876.0,GasA,2,Y,1,876.0,540.0,0.0,1416.0,0.0,0.0,1.0,1.0,4.0,1.0,3,7.0,8,1.0,2,Detchd,1949.0,3,3.0,720.0,3,3,1,418.0,0.0,194.0,0.0,0.0,0.0,5,NA,0.0,6,2008,WD ,153900.0
83,402,0527425110,020,RL,60.0,9000.0,Pave,1,Lvl,1,FR2,1,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,CBlock,3,3,4,2,240.0,6,0.0,624.0,864.0,GasA,2,Y,1,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,8,0.0,6,Detchd,1986.0,3,2.0,576.0,3,3,1,200.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,130000.0
84,1592,0923203140,120,RM,32.0,4500.0,Pave,1,Lvl,1,FR2,1,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,1,3,4,1,864.0,6,0.0,325.0,1189.0,GasA,1,Y,1,1189.0,0.0,0.0,1189.0,1.0,0.0,2.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Attchd,1997.0,2,2.0,392.0,3,3,1,0.0,122.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2008,WD ,160500.0
85,2409,0528186110,120,RL,48.0,6373.0,Pave,1,Lvl,1,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,1,3,PConc,1,2,4,1,415.0,6,0.0,1251.0,1666.0,GasA,1,Y,1,1666.0,0.0,0.0,1666.0,1.0,0.0,2.0,0.0,2.0,1.0,2,6.0,8,1.0,2,Attchd,2006.0,2,2.0,575.0,3,3,1,228.0,75.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,New,310090.0
86,539,0531371050,020,RL,67.0,10083.0,Pave,1,Lvl,1,Inside,1,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,4,1,833.0,6,0.0,343.0,1176.0,GasA,1,Y,1,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,8,0.0,6,Attchd,2003.0,2,2.0,555.0,3,3,1,0.0,41.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2009,WD ,184900.0
87,1940,0535327200,020,RL,70.0,13300.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,4,4,377.0,6,0.0,551.0,928.0,GasA,3,Y,1,928.0,0.0,0.0,928.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Attchd,1956.0,3,1.0,252.0,3,3,1,261.0,0.0,156.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,132000.0
88,588,0534129370,020,RL,80.0,9600.0,Pave,1,Lvl,1,Inside,1,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,2,3,3,2,553.0,4,147.0,588.0,1288.0,GasA,3,Y,1,1336.0,0.0,0.0,1336.0,0.0,1.0,2.0,0.0,3.0,1.0,3,6.0,8,1.0,4,Attchd,1969.0,2,2.0,502.0,3,3,1,312.0,11.0,0.0,0.0,0.0,0.0,5,Shed,650.0,8,2009,WD ,163000.0
89,96,0533210060,160,FV,30.0,3215.0,Pave,1,Lvl,1,Inside,1,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,2,3,PConc,2,3,2,1,280.0,6,0.0,320.0,600.0,GasA,1,Y,1,600.0,600.0,0.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,2,4.0,8,0.0,6,Detchd,2004.0,2,2.0,480.0,3,3,1,0.0,172.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2010,ConLD,155000.0
90,1187,0534127210,080,RL,69.05520046484602,11104.0,Pave,2,Lvl,1,Inside,1,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,1,828.0,6,0.0,599.0,1427.0,GasA,2,Y,1,1427.0,0.0,0.0,1427.0,0.0,1.0,2.0,0.0,4.0,1.0,3,7.0,8,0.0,6,Attchd,1969.0,2,2.0,516.0,3,3,1,0.0,0.0,0.0,0.0,216.0,0.0,5,NA,0.0,5,2008,WD ,183000.0
91,2154,0907280090,060,RL,69.05520046484602,15295.0,Pave,4,Lvl,1,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,2,3,PConc,2,3,3,1,762.0,6,0.0,98.0,860.0,GasA,1,Y,1,1212.0,780.0,0.0,1992.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,2.0,3,Attchd,1996.0,2,2.0,608.0,3,3,1,225.0,32.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,211000.0
